Pathway 1,receive CCL,send ANNEXIN,receive CXCL,receive ANGPTL,send CD80,receive FN1,send VCAM,send CD39,send BST2,send ICAM,receive SEMA4,receive IL1,send CD86,send SELPLG,receive CD86,receive PECAM1,send PECAM1,receive CD39,receive NOTCH,receive BAFF,send CLEC,send MHC-I,send MHC-II,receive IL17,receive IL6,send PROS,receive IFN-II,send TWEAK,receive SEMA3,receive NCAM,receive GRN,receive ANGPT,send EPHB,send GP1BA,receive PERIOSTIN,receive VTN,receive TWEAK,receive BSP,receive VWF,receive DMP1,receive NRG,send CD23,receive IL16,receive MHC-II,receive RANKL,send IGF,receive BST2,receive LAIR1,receive CADM,send CADM,receive BMP,send BAFF,send BMP,receive TGFb,send PDGF,send GAS,receive OSM,send GH,send LT,receive FGF,send GDF,receive GAS,receive PROS,receive SEMA5,receive SEMA6,receive ENHO,receive CEACAM,receive CLEC,receive WNT,send NOTCH,send VISFATIN,send SPP1,send FN1,send AGRN,send IL7,send CSF,receive VISFATIN,send MK,send THBS,send NKG2D,receive ncWNT,send TNF,send OSM,receive ACTIVIN,send APELIN,send CD46,receive NGL,receive GDF,send CD1D2,send ICOS,receive ALCAM,send CD6,receive CD45,send CD22,send ITGAL-ITGB2,receive MHC-I,send WNT,send COLLAGEN,receive ITGAL-ITGB2,receive SLURP,receive CSF,receive VCAM,receive MAG,send MAG,receive ICAM,receive JAM,receive COMPLEMENT,receive CD23,receive THY1,send CXCL,send IL1,receive SEMA7,receive ADIPONECTIN,send FLT3,receive CD22,send CD45,receive APP,receive MIF,receive GALECTIN,receive SELE,receive LAMININ,receive SPP1,receive IGF,send ANGPTL,receive SELL,send CD34,receive KIT,send LIGHT,receive PDGF,send ANGPT,send LIFR,receive CD34,receive PARs,send FGF,send JAM,receive ESAM,send ESAM,send APP,receive CD200,send IL2,send COMPLEMENT,receive VEGF,send NCAM,send SEMA6,send LAIR1,send PARs,send CCL,send GRN,send VISTA,send MIF,send GALECTIN,receive THBS,receive TENASCIN,receive MK,receive PTN,send IL16,send LCK,receive IL2,receive IL7,receive SELPLG,send SELL,receive CD52,send TGFb,send LAMININ,send THY1,send VEGF,send SEMA3,send SEMA7,send RANKL,receive EPHA,receive EPHB,receive COLLAGEN,send SEMA4,send CD52,send PSAP
send GRN,0.4266673768810773,0.0,0.3303616082965694,0.2584089649033414,0.4342722004529891,0.274593687719983,0.2793466851501612,0.0,0.2747803758094296,0.200360803498077,0.0,0.0,0.0,0.1986137063834962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2813426643821127,0.4416594808697995,0.3114759752619246,0.2880003977654292,0.2600306692938435,0.2530078097803929,0.1857095765681432,0.0,0.0,0.0,0.0,0.4039242470601508,0.3125616702499769,0.1906958807048953,0.2726425950202374,0.3080101498147173,0.2520966866137972,0.2058852142563303,0.2090545465355106,0.2364922861936504,0.2364922861936503,0.1992166936383222,0.309869135790912,0.2272448195368057,0.2272448195368057,0.2424304010649129,0.2424304010649129,0.2343088548335928,0.298433416597131,0.0,0.0,0.188748089254768,0.0,0.0,-0.2006039158484452,-0.2530941868733479,-0.1931665369037457,0.0,0.1888135751340856,0.1759635522174503,-0.1857029684412277,0.0,0.0,0.1760865261644707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2500681273772471,0.2895186136978415,0.1799892852141832,0.0,0.2261278158088202,0.0,0.4744099773909626,0.3981791081033132,0.3998573055828091,0.3998573055828091,0.4273014766136631,0.4272047068776826,0.5096783866401583,0.5700125769278358,0.5961630815045001,0.3181654638028195,0.2273705334308899,0.2945292727277893,0.4454102631863587,0.3267471702246039,0.4081074117062083,0.4081074117062083,0.1749243219753457,0.2001128089161126,0.6142521425161415,0.5463218613491329,0.6288429347423768,0.5496915728573407,0.3754636349153078,0.302244547117997,0.4197050525622164,0.4194158605466846,0.346980698148372,0.4802263175419465,0.2295104244687351,0.0,0.2041768934856344,0.3830173653896835,0.3445447380040192,0.2570674542640019,0.2972927247823708,0.2589545058555053,0.2589545058555053,0.7136983795109075,0.5572265296809685,0.3749976338123626,0.475040871306457,0.2842162208996714,0.4320424399468892,0.3452848046842353,0.5554279178841225,0.5742115554711185,0.4661058566121975,0.0,0.7636927380418422,-0.3900732403810889,-0.7255915600661123,-0.3699952012288903,-0.3089727047609371,-0.4933323652103091,-0.5188234042459691,-0.4230673193313372,-0.4691911417985474,-0.4946102937097283,-0.5684723999495195,-0.1934887501529882,-0.2821671536596195,-0.2694208127202769,-0.5118673772637756,-0.2694106145462495,-0.3103668908809872,-0.3213869006834468,-0.3672817588254384,-0.3086410464911486,-0.4014241545989757,-0.4383791973128591,-0.3695969765414554,0.3179459897309634,-0.2721429378594257,0.0,0.0
send VISTA,0.4729751298465907,0.1995646614296678,0.3551151610163566,0.2735664562740157,0.445376462647957,0.0,0.0,0.0,0.2402817826276195,0.0,-0.2564022989075354,0.1880660595702421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1786497574345345,0.0,-0.2254312523032835,0.0,0.2800029865011593,0.367452841715078,0.358317372451967,0.2902752871617068,0.1945540963345375,0.3350273562103934,0.2197563448583353,0.2605636159693776,0.0,0.0,0.0,0.4021683776667539,0.2392783199200332,0.0,0.3062144720944344,0.2894698675066786,0.261844228017507,0.2038451090852801,0.0,0.2300733222814624,0.2300733222814623,0.2151305354487798,0.250249972278471,0.2132485329161469,0.2132485329161469,0.1921775073530404,0.1921775073530404,0.3018987712616615,0.3299854604769084,0.0,0.0,0.1889733135601644,0.0,0.0,0.0,-0.1967294746068235,-0.1973702649046797,0.0,0.1871570151649363,0.0,0.0,0.0,0.0,0.1788110018980942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1921157247434325,0.2026105923630164,0.0,0.0,0.0,0.0,0.4120321866198017,0.4301567868850979,0.4221767907148508,0.4221767907148508,0.3734003878486473,0.3392797688508027,0.4330061342660654,0.5308040084624257,0.5453432514207793,0.3083862080555028,0.1871889191440292,0.0,0.3896003865136819,0.3231537931205789,0.2429550627294734,0.2429550627294735,0.0,0.0,0.4691068244875863,0.479051517104149,0.5474114598965882,0.4760583070446776,0.3303823581334473,0.313060424652702,0.3281419550617566,0.3284398304525762,0.3013083474157172,0.444229749982989,0.0,0.0,0.0,0.2880673399260698,0.2447942833690889,0.0,0.1967531879255231,0.0,0.0,0.7111244990116667,0.5774363020435489,0.4297603793545838,0.5900796108947204,0.3548790287366403,0.4844798591172997,0.3668227448243724,0.5399462727131663,0.629032302566481,0.5174642781208754,0.7636927380418422,0.0,-0.1954333577293417,-0.7444943089833873,-0.4016164234523111,-0.3373838722354698,-0.5294597841002057,-0.5272063800644569,-0.4603940088601557,-0.5269626030850061,-0.5463622143029834,-0.6172384931331414,-0.2705960363414244,-0.3262228646180813,-0.2559325142866941,-0.5196343259901472,-0.2768432625302467,-0.4028742178287574,-0.2395752126242326,-0.2963520647602564,-0.3580450913394217,-0.3623925542209888,-0.486552464118578,-0.4176544547626382,0.2783644442089626,-0.311384502293159,0.0,0.0
send MIF,-0.1941747494708351,0.0,-0.2141835914200081,-0.2641351859008699,-0.3393073910622257,-0.3998194401574812,-0.3618353766932866,0.0,0.0,-0.361719020739916,-0.2283548350630066,-0.2291400709527896,0.0,-0.3175847036504877,0.0,-0.2734333314865741,-0.2734333314865742,-0.3075457832422459,-0.1783406641642396,-0.1898831886839243,0.0,-0.4691012924600186,-0.2822067202593247,0.0,0.0,0.0,0.0,0.0,0.186520174444839,0.0,0.0,0.0,-0.2450714607519763,-0.1866531403240928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2068639240189884,-0.2068639240189884,-0.1911372458231282,-0.2840037702751675,-0.2346186571618027,-0.2346186571618028,-0.1867705076996242,-0.1867705076996242,0.0,-0.2112694002027555,0.0,0.0,0.0,0.0,-0.178932660635702,0.0,0.2659852405584187,0.2220686532978325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.253849078749508,-0.265334012658775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1735953002535915,0.20617759229422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2811597286140719,0.0,-0.2199878879287109,-0.3757619242944143,0.0,0.0,-0.2340902577076578,0.0,0.0,-0.2866335614482744,-0.2945212615651968,-0.3062966052257626,-0.3430619157117002,-0.3202567873891325,-0.234859107447958,0.0,-0.3289856380853689,-0.453007377756578,-0.2922982944411971,-0.4615156864012948,-0.4615156864012949,-0.28117228350963,0.0,-0.4782397427399748,-0.3136647330429032,-0.2983702962228986,-0.3244813226884887,-0.2213723111163916,0.2260057456248605,0.0,0.0,0.0,0.0,-0.2217356035698292,0.0,0.0,0.0,-0.2121931456656002,-0.2162202562319435,-0.2477254892278767,-0.247917960996314,-0.247917960996314,0.0,-0.2068403741441958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2914334693832309,-0.3900732403810889,-0.1954333577293417,0.0,0.1774938300939044,-0.295603086444242,0.0,0.276684469416645,0.3235904550951637,0.0,0.1794789883181664,0.0,0.0,0.0,0.2204461705036629,0.0,0.2591212116564789,0.0,0.0,0.3695936781171485,0.2663682869049552,0.0,0.3902036029564109,0.2039836484629636,0.2044869684941198,-0.2446819699388762,-0.1750309982315843,0.0,-0.3049681479207297
send GALECTIN,-0.4240606380666651,0.0,-0.2886439786638517,-0.1988624593203272,-0.4170283972506469,-0.1935979491176713,-0.2091579724754951,0.0,-0.3346722773966342,0.0,0.2536857817552773,-0.2271782135214782,0.0,0.0,-0.18433390097767,0.0,0.0,0.0,0.0,0.262790735116742,0.0,0.2053123463905988,0.0,-0.3894054423901525,-0.4737761459720926,-0.2558914216626655,-0.2981392831613065,0.0,-0.2593000954923413,-0.2672042109583004,-0.2560300032915528,0.0,0.0,0.0,-0.3848420944055609,-0.1996435162616323,0.0,-0.2566368468843762,-0.2737508314439562,-0.2250266998192591,-0.2139653416031547,0.0,-0.1915072139492127,-0.1915072139492128,0.0,-0.2610130866556109,-0.1786730222660736,-0.1786730222660736,-0.1985965290577228,-0.1985965290577228,-0.2436049596626806,-0.2505680474975214,0.0,0.0,0.0,0.0,0.0,0.2936335427905522,0.0,0.0,0.0,0.0,0.0,0.2753407192491228,0.2673601839092593,0.0,0.0,-0.2119549831621014,0.0,0.0,-0.2010015537153279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.215076886660934,-0.2633081500581007,-0.1848616095038773,0.0,0.0,-0.2200034891680449,-0.4437538983796272,-0.3534803182030956,-0.3574680416577433,-0.3574680416577433,-0.3574994361455183,-0.3574078286382597,-0.4390894071704574,-0.4753752944918086,-0.5057459421416172,-0.2970461928201139,-0.1831545321008952,-0.2285680198934798,-0.3962475940521386,-0.2585078456926886,-0.2043325476039846,-0.2043325476039846,0.0,-0.2039819880588583,0.0,-0.6768909803528014,-0.6585191000470747,-0.5744080583883758,-0.3798486094230036,-0.4056453371559647,-0.4695098544121121,-0.468108938065866,-0.3160207397840187,-0.4486391811367483,-0.2355241077966409,0.0,0.0,-0.2763897015581711,-0.2495775200371506,0.0,0.0,0.0,0.0,-0.6480627928091516,-0.465235194967823,-0.4089546224951258,-0.537867803731333,-0.3726517412177077,-0.4578717976817111,-0.3582023908972362,-0.5074959684283817,-0.6305478225873254,-0.4376874293131415,-0.7255915600661123,-0.7444943089833873,0.1774938300939044,0.0,0.4093927136563658,0.3840773287272999,0.4746964402728129,0.4902898364731292,0.5693068231163207,0.4416831301419643,0.5061701107108945,0.570632925060064,0.0,0.2157262475254235,0.4587642943387309,0.634893510837631,0.3035955209536052,0.4713290345372701,0.2428210234174217,0.3088993175975415,0.355673869894862,0.3315610504598758,0.4739306714085437,0.3441541234099755,0.26648328487594,-0.3462617005319578,0.2125921438887866,0.0
receive THBS,0.3750602523936762,-0.2908873946087033,-0.3956246938875051,0.0,0.0,0.0,0.0,0.3090820073966593,0.2018772345819371,0.3508415120467201,0.4465778849274295,0.2257540288106055,0.3130338259441383,0.3835885250270573,0.3452640045824884,0.3486634378741751,0.3486634378741751,0.3954476597120067,0.3342831722278538,0.4725555731588537,0.4216265821857393,0.4772221998813765,0.4398821984594799,-0.2970877703645973,0.0,0.3948111438260103,0.0,0.2463510691449215,0.0,-0.2675778716397234,-0.1886640927724804,0.0,0.0,0.0,0.0,0.0,-0.2389494367759851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2177794471216149,0.0,0.2276377847691726,0.0,0.0,-0.2085791241416419,0.2277064317158403,0.0,0.0,0.0,0.0,0.0,0.0,-0.1976241757724238,-0.200451341955078,0.0,0.0,0.0,0.0,0.2294707090335103,0.0,0.0,0.0,-0.1811487501855036,0.1727641959531908,-0.1990426724929062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.200094002634274,0.1952947055299932,0.1952947055299932,0.0,0.1846853779408213,0.2033183239054088,0.0,0.2317735956844695,0.1967349938764168,0.2761831684449459,0.0,-0.2561659303437502,0.0,-0.220178788964599,-0.220178788964599,0.1874226669410932,0.0,0.0,0.0,0.0,-0.1952026219104116,0.0,0.0,0.0,-0.1926002324060153,0.2165467675699599,0.2165467675699599,0.2324964026745186,0.2324491354622252,0.1918626912112825,-0.1899366378186713,0.0,0.0,0.0,-0.3712317295943184,-0.3581714051614905,-0.3554586568517782,-0.51966654009917,-0.4400763345275613,0.2454314861669565,0.2499004343250294,-0.3797987340845753,0.3735027451388746,-0.3294009550940163,-0.2055517835962869,0.3529627116659637,0.3201501531466815,0.3201501531466815,-0.4761051579773208,-0.3589883986405257,-0.4468851335052483,-0.4098889286598773,-0.3083921612819938,-0.4037053006881383,-0.4841003849342767,-0.4518361671806801,-0.4729061046260199,-0.3232685036225233,-0.3699952012288903,-0.4016164234523111,-0.295603086444242,0.4093927136563658,0.0,0.0,0.0,0.0,0.5986276037778528,0.5288493058983698,0.5904685013930291,0.6318987957183356,0.3668351370918758,0.4149533973495622,0.3346601361516221,0.3182677881841446,0.4913550423560982,0.2775945992702222,0.0,0.2646795948636952,0.1841100743726438,0.3941325229140889,0.3668495539490627,0.3390379983273739,0.0,0.4818672007132306,0.6026555589666441,0.5488000490209146
receive TENASCIN,0.3708758095423429,-0.3314936250067329,-0.3601867274319351,0.0,0.0,0.0,0.0,0.2767227139559536,0.2568822735349004,0.34459878959677,0.4092021948003576,0.0,0.3624440406434259,0.2320354740041609,0.3495399451622817,0.2503694811778709,0.2503694811778709,0.3486115956089647,0.2745227920129124,0.50177188042746,0.4272117514803218,0.4667649922127816,0.4782572882041284,-0.2809133487207692,0.0,0.0,0.0,0.0,0.0,-0.2003292153308968,0.0,0.0,0.0,0.0,0.0,0.0,-0.2320371580344893,0.0,0.0,0.0,0.0,0.1960640915302841,0.2024848587354114,0.2024848587354114,0.0,0.0,0.0,0.0,0.2035655938125579,0.2035655938125579,0.0,0.0,0.0,0.2064363125432978,0.0,0.0,0.2782289178906795,0.0,0.1810999197206533,0.2103079997519035,0.0,0.0,0.0,0.2096999952643734,0.1730821730287068,-0.1765384736404664,0.0,0.0,0.0,0.177611427249414,0.0,0.0,0.0,-0.2102829990247553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1826624076054158,0.2098863804294343,0.1933003506571843,0.0,0.2463167719803373,0.0,0.0,0.0,-0.2127758775060616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2553199555624706,0.2553199555624706,0.2773753124922793,0.2699043707467003,0.0,-0.1908006939117714,0.0,0.0,0.0,-0.3739738872131053,-0.3398416034485477,-0.3362940447624283,-0.5070647549220163,-0.43601203088387,-0.294073150877494,-0.1798305280898472,-0.3687512522079303,-0.3493540420407423,-0.3164193729811095,0.0,0.0,0.0,0.0,-0.4005063631658123,-0.3006176705823565,-0.4618709477976598,-0.4067708292619105,-0.334263171397776,-0.3976704705205953,-0.3898274383711921,-0.429762471620083,-0.5095182324813099,-0.2914467457977707,-0.3089727047609371,-0.3373838722354698,0.0,0.3840773287272999,0.0,0.0,0.0,0.0,0.5409197412778519,0.5056413911994602,0.5405655048751629,0.5725985525120976,0.307223314621929,0.3456137956586813,0.345010159303145,0.3042917466349894,0.4457871780499076,0.2336679712043728,0.0,0.263610906377747,0.2114091385959348,0.3818047224357057,0.2957653873187248,0.3063774579481159,0.0,0.5203074319639868,0.5993787212662435,0.5947773547168549
receive MK,0.5171685765523293,-0.3625556829115598,-0.3722083540694924,0.0,0.0,0.0,0.0,0.2049859800252023,0.2213023397524968,0.2915715607642478,0.3989536422377367,0.0,0.2990075687303073,0.0,0.2954243724002354,0.0,0.0,0.2637780548519663,0.2316967715329453,0.4099550855603119,0.4049434555943594,0.3197336493170832,0.3617255812900174,-0.3399928284929037,0.0,-0.2384576012335324,-0.2194807272627027,0.0,0.2233959744640336,0.0,-0.2204539591744159,0.0,0.0,0.0,-0.1893428073480118,0.0,-0.2330027950968665,-0.2250501272204574,-0.3744180438158562,-0.2926314200684789,-0.3200671680632295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1834274425110664,0.0,0.3077508727963383,0.2846254692157794,0.0,0.0,0.0,0.3178849242488948,0.2576397451338876,0.0,0.0,0.0,0.0,0.0,0.0,-0.2088758996360167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1847366937590908,0.1847366937590908,0.0,0.0,0.0,0.0,0.1766210499860557,0.0,-0.1976181198212111,0.0,-0.3029729054211825,-0.1870728813304967,-0.2152346004360652,-0.2152346004360652,-0.1820981167210802,0.0,-0.2529005511368388,-0.3030384910049143,-0.3208547428096818,-0.2003367711494592,0.0,0.0,-0.2378820281448033,0.0,0.0,0.0,0.1861049201842282,0.0,-0.2116763306388733,-0.2701148647132695,0.0,0.0,0.0,-0.3429819846665394,-0.3903545033028162,-0.388396746277632,-0.5459050815473969,-0.4947106780208415,-0.2644595586074787,0.0,-0.3553602587610132,-0.3593958195359179,-0.3133017296018822,0.0,-0.2412669071080063,-0.1892626078582347,-0.1892626078582347,-0.5994071708554256,-0.4463785878247414,-0.4862883755157104,-0.505996136464455,-0.3764352203809677,-0.492491466010772,-0.4712393312762317,-0.5442008895663338,-0.5746845522927013,-0.4450516363135129,-0.4933323652103091,-0.5294597841002057,0.276684469416645,0.4746964402728129,0.0,0.0,0.0,0.0,0.5576438784834599,0.6057436654756194,0.6083748597340993,0.6601683314907967,0.3250836675876136,0.3937611282401704,0.2327753027658714,0.3808528165557591,0.4784348317252705,0.2914512964768305,0.363418228668816,0.3379256027228238,0.2884416337804728,0.5025752873674547,0.4106701754530654,0.44645102211969,0.0,0.5341650070949917,0.583759020588859,0.4601696949501854
receive PTN,0.4893214698420838,-0.3300527985117978,-0.4220895521358171,0.0,0.0,0.0,0.0,0.2426732605790721,0.2006845180598006,0.3192900610417691,0.3686864809522994,0.0,0.2915187667432611,0.0,0.2553412828976269,0.1817027757354908,0.1817027757354908,0.2021480346940786,0.217063644733456,0.3901936782398582,0.4299842791288962,0.2509960162005885,0.3273716955220689,-0.3614131694097239,0.0,-0.2217975492733589,-0.2055912790945166,0.0,0.2525425346532253,-0.1725320943677867,-0.200438906811709,0.0,0.0,0.0,0.0,0.0,-0.2162901669627505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1903848187356359,0.0,0.339794669828331,0.2704037414176136,0.0,0.0,0.0,0.3372025494231113,0.2834472319980975,0.0,0.0,0.0,0.0,0.0,0.0,-0.2044332769653518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1789700427081826,0.0,0.0,0.1747946152676902,0.0,-0.2140530378927255,0.0,-0.2963163193871174,-0.1974333358924688,-0.2002608960081687,-0.2002608960081687,-0.2153530961644024,0.0,-0.2554048911441973,0.0,0.0,-0.1953667683561331,0.0,-0.2139488895105956,-0.2748856699914445,-0.224281466310587,0.0,0.0,0.1912198911624661,0.0,-0.2601070217510449,-0.2879156628104002,0.0,0.0,0.0,-0.3770694298992979,-0.4487920192173009,-0.4460553964629257,-0.585915358353972,-0.5356874755784509,-0.3204818235542339,-0.217979827660321,-0.4045396158158691,-0.4052910276000187,-0.3422541108329789,-0.1981892172371696,-0.2447216176304616,-0.2099525757035411,-0.2099525757035411,-0.5823282928862066,-0.4495942725262967,-0.53863106583687,-0.4834550037877574,-0.3653282920561492,-0.4769859771947758,-0.4902902657680617,-0.5263869075800625,-0.5792890798198681,-0.4552168537507725,-0.5188234042459691,-0.5272063800644569,0.3235904550951637,0.4902898364731292,0.0,0.0,0.0,0.0,0.5737074324690056,0.597933356958436,0.6050296970132789,0.6645239296668144,0.2948311503864986,0.3776187028888443,0.2767350609129995,0.3807737300434923,0.4863969268634083,0.289281457104761,0.3679626600672169,0.3671008475534139,0.2897838765063503,0.5221266191162011,0.3910103385320219,0.4044323209216718,0.0,0.5155793131943773,0.6135339999710869,0.456178683627154
send IL16,0.4968540729948981,0.0,-0.3735043978081351,0.3668046670253838,0.0,0.2448829024117893,0.0,0.2944287884942547,0.0,0.3327806919550554,0.4973593245175788,0.0,0.2450022501517839,0.3550616403461208,0.229478912369934,0.3690865703682165,0.3690865703682165,0.3489824566315554,0.2049301761994678,0.5530023294073575,0.3631031648200082,0.3481973214530756,0.3412399519764316,-0.2976597664277329,0.0,-0.2399847711444508,0.0,-0.2434269772130224,0.0,-0.2137470220969387,-0.25724947974966,-0.193210915409391,0.0,-0.3006384235030355,-0.2450970854781068,-0.1820825405453793,-0.2405159074149121,-0.2837850688367514,-0.3665772436306128,-0.2612003102674646,-0.28411866512919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1925389545885107,0.0,-0.1797497978792131,0.0,0.0,0.3249352869017908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2503198609888972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2045334735819941,0.0,0.0,0.0,0.0,0.0,0.2168129796850005,0.0,0.0,0.0,0.0,-0.1845267941428703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2202072973732994,-0.2484300238941177,-0.2240049114487566,-0.2240049114487566,0.0,-0.308399073280061,-0.1952581085265878,-0.267874373537506,-0.2830035580682888,-0.2680680175207616,-0.3077623426014079,-0.28406851049039,-0.2560191483866652,-0.2024536004286886,0.0,0.0,0.0,0.0,0.0,-0.3931583512259153,-0.4840750895584819,-0.33272339462606,-0.5562453312712045,-0.4403992868403843,-0.31537245781156,-0.309422369332565,-0.496136841884105,-0.4021779591865729,-0.2512393219335541,-0.1885266360880478,-0.3606208785672473,-0.3084984566798035,-0.418956608467955,-0.3373603080171224,-0.1978608712786532,-0.2090543007902446,-0.2090543007902446,-0.5513001898971278,-0.3438368272575896,-0.4909139668637171,-0.4643217467053817,-0.2715305972431671,-0.4484959561482999,-0.4157881521469774,-0.460377094256446,-0.4766138033637753,-0.3456694054186021,-0.4230673193313372,-0.4603940088601557,0.0,0.5693068231163207,0.5986276037778528,0.5409197412778519,0.5576438784834599,0.5737074324690056,0.0,0.6734975477281595,0.6650763712014249,0.7045935412735175,0.5108840227253332,0.5764674020791416,0.4682673278669137,0.4193828615340753,0.5968276349089117,0.3794444934685952,0.0,0.2634939258202296,0.285878267149164,0.3964375947541941,0.4924388942536981,0.3299979433293433,0.429645691478109,0.3624169714563269,0.6168061793435835,0.623364219644364
send LCK,0.5139680600544992,0.0,-0.332647578504469,-0.2445009168093462,-0.3139866993867789,0.2570702799237885,0.0,0.0,0.0,0.2551187968089338,0.4964225570589677,0.3160977179212528,0.2876197443703835,0.3067719316961992,0.3511165150078751,0.3215031203463321,0.3215031203463321,0.3259635477341925,0.4041186240832595,0.3601506300650708,0.3341076829444822,0.3424764125516059,0.3747518929623761,0.0,0.0,-0.340118257860437,0.0,-0.295792823727111,0.0,0.0,-0.2386270132628503,0.0,-0.2050862541787146,-0.2534987242269268,-0.2971665439470976,-0.2053430413909596,-0.2204725441555914,-0.2786378950702812,-0.3549919512218759,-0.2793362001939818,-0.2963584177500176,0.0,0.0,0.0,0.0,-0.2402009552537598,-0.2671256483576612,-0.2671256483576612,-0.1888057858965604,-0.1888057858965604,-0.1857814999235545,-0.209721359129397,0.0,0.0,0.0,0.0,0.1727342173029794,0.0,0.2243803389329645,0.276616025231968,0.0,0.0,0.0,0.0,0.0,-0.1991117399348433,0.0,0.0,0.0,0.2791707974009134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1760309005634805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2692057419340837,0.3947818149473505,0.3947818149473505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.321551751314756,-0.2793432171650769,-0.2731255490350212,-0.2731255490350212,0.0,-0.3647208418974915,-0.1778671301009894,-0.2515716722913565,-0.2553013411735964,-0.2947684922428908,-0.309279720296251,-0.2840813761455421,-0.3142234811679721,-0.2207043549885824,0.0,0.0,0.0,0.0,0.0,-0.245015726480348,-0.271561131173733,-0.1882384307289877,-0.4556532432009403,-0.2516370130068179,0.0,0.0,-0.3874541401663089,-0.2680564591945554,0.0,0.0,-0.2879164883353464,-0.28475133269738,-0.3131161591209626,-0.2271139386739862,-0.2201002902970424,-0.1845499136058941,-0.1845499136058941,-0.6129571840570944,-0.354881392558917,-0.3979859555984202,-0.4013059422656977,-0.2660355635111767,-0.3748343543802518,-0.3194783284378274,-0.3591195756196596,-0.394200137437989,-0.3910300728692398,-0.4691911417985474,-0.5269626030850061,0.1794789883181664,0.4416831301419643,0.5288493058983698,0.5056413911994602,0.6057436654756194,0.597933356958436,0.6734975477281595,0.0,0.7220493458563738,0.7527191359031137,0.6420094040484042,0.7024456914770043,0.2462141073894188,0.3666954978306495,0.4955153426771558,0.3422036472671114,0.2650590490183773,0.3861938229690285,0.2771400441517451,0.5314540559069897,0.477675462228467,0.4428184086898448,0.4107864930131076,0.480319735546251,0.4971022000260509,0.412438483211793
